index,AGEB,MZA,P_TOTAL,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,OTRAENT,P_0A5
580,0647,55,25.0,9.0,13.45,1.86,12.0,0.53,2.78,5.0,4.0,3.0
581,0647,56,49.0,9.0,11.98,1.0,18.0,0.59,3.15,10.0,17.0,3.0
582,0647,57,66.0,5.0,10.51,1.67,28.0,0.58,2.87,11.0,37.0,3.0
583,0647,58,17.0,5.0,11.31,1.4,4.0,0.71,4.25,4.0,0.0,0.0
584,0647,59,71.0,3.0,14.77,1.71,35.0,0.55,2.73,23.0,30.0,0.0
585,0647,60,32.0,3.0,14.83,3.25,10.0,0.54,3.2,9.0,16.0,0.0
586,0647,61,53.0,3.0,14.67,1.79,20.0,0.45,2.94,16.0,19.0,3.0
587,0647,62,66.0,5.0,13.57,1.47,26.0,0.61,3.0,16.0,26.0,4.0
588,0647,63,65.0,5.0,15.04,1.69,29.0,0.52,2.83,22.0,23.0,4.0
589,0647,64,80.0,5.0,14.65,1.56,31.0,0.49,2.86,26.0,49.0,7.0
590,0647,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,0647,66,25.0,7.0,16.22,1.43,9.0,0.49,2.78,8.0,12.0,0.0
592,0647,67,167.0,12.0,14.18,1.37,65.0,0.55,3.04,46.0,52.0,9.0
593,0647,68,19.0,0.0,13.0,1.75,7.0,0.59,3.8,4.0,52.0,5.0
594,0647,69,33.0,0.0,13.38,1.0,8.0,0.52,4.71,7.0,12.0,0.0
595,0647,70,15.0,0.0,13.77,1.86,6.0,0.45,3.75,4.0,5.0,0.0
596,0647,71,41.0,0.0,14.77,1.75,15.0,0.73,3.73,10.0,13.0,0.0
597,0647,72,2.0,0.0,14.77,1.75,2.0,0.73,3.73,10.0,13.0,0.0
598,0647,73,25.0,0.0,14.18,2.45,7.0,0.71,5.0,5.0,9.0,3.0
599,0647,74,31.0,0.0,14.19,1.79,13.0,0.46,3.5,7.0,10.0,3.0
600,0647,76,84.0,6.0,10.96,2.52,26.0,0.76,3.24,15.0,35.0,3.0
601,0647,77,33.0,3.0,9.58,1.6,12.0,1.03,3.0,3.0,6.0,3.0
603,0651,1,11.0,4.0,10.9,1.33,6.0,0.55,1.83,3.0,6.0,0.0
604,0651,2,9.0,4.0,14.56,2.5,7.0,0.43,1.8,4.0,6.0,0.0
605,0651,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0651,4,42.0,0.0,9.79,1.69,13.0,1.27,3.82,3.0,24.0,3.0
607,0651,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,0651,6,23.0,5.0,12.71,2.0,14.0,0.49,2.56,6.0,6.0,0.0
609,0651,7,50.0,5.0,13.83,1.91,21.0,0.5,3.13,13.0,9.0,0.0
610,0651,8,20.0,9.0,12.74,1.75,15.0,0.33,1.82,4.0,6.0,0.0
611,0651,9,9.0,9.0,17.0,1.8,7.0,0.39,2.25,3.0,6.0,0.0
612,0651,10,6.0,3.0,9.83,5.5,4.0,0.21,1.5,3.0,6.0,0.0
613,0651,11,18.0,3.0,11.88,2.36,8.0,0.41,2.25,5.0,5.0,0.0
614,0651,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,0651,13,22.0,9.0,13.28,2.3,17.0,0.37,2.0,8.0,8.0,0.0
616,0651,14,35.0,12.0,13.1,1.95,14.0,0.56,2.92,6.0,9.0,0.0
617,0651,15,41.0,6.0,11.92,1.81,20.0,0.48,2.28,10.0,12.0,0.0
618,0651,16,37.0,6.0,9.84,2.76,13.0,0.65,3.08,3.0,13.0,0.0
619,0651,17,59.0,5.0,9.73,1.88,35.0,0.69,2.36,9.0,26.0,0.0
620,0651,18,4.0,5.0,9.73,1.88,1.0,0.69,2.36,9.0,26.0,0.0
622,0666,1,52.0,3.0,13.54,1.41,31.0,0.57,2.0,17.0,19.0,0.0
623,0666,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0666,3,29.0,13.0,10.96,2.44,12.0,0.48,2.42,6.0,8.0,0.0
625,0666,4,113.0,18.0,10.4,2.33,53.0,0.68,2.57,22.0,28.0,0.0
626,0666,5,90.0,6.0,9.59,2.0,47.0,0.87,2.9,6.0,27.0,9.0
627,0666,6,117.0,3.0,11.47,1.66,53.0,0.8,2.93,15.0,29.0,9.0
628,0666,7,83.0,8.0,9.54,2.03,40.0,0.67,2.59,12.0,26.0,6.0
629,0666,8,2.0,8.0,9.54,2.03,1.0,0.67,2.59,12.0,26.0,6.0
630,0666,9,8.0,8.0,11.71,2.33,3.0,0.47,2.67,12.0,4.0,0.0
631,0666,12,6.0,8.0,11.6,1.25,3.0,0.35,2.0,12.0,4.0,0.0
632,0666,13,61.0,10.0,9.32,1.97,32.0,0.66,2.35,11.0,27.0,3.0
633,0666,14,116.0,12.0,10.9,2.23,46.0,0.84,3.23,17.0,36.0,10.0
634,0666,15,57.0,6.0,11.47,2.5,24.0,0.75,3.56,8.0,13.0,8.0
635,0666,16,47.0,6.0,12.32,1.65,18.0,0.52,2.76,14.0,12.0,7.0
636,0666,17,82.0,9.0,10.44,1.76,33.0,0.68,2.93,15.0,24.0,9.0
637,0666,18,109.0,6.0,9.33,2.02,30.0,0.87,3.67,17.0,40.0,7.0
638,0666,19,26.0,6.0,10.25,2.09,11.0,0.6,2.89,5.0,7.0,3.0
639,0666,20,83.0,6.0,10.77,1.36,28.0,0.9,3.77,11.0,32.0,10.0
640,0666,21,135.0,10.0,8.09,2.16,55.0,0.84,2.81,17.0,60.0,10.0
641,0666,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0666,23,50.0,4.0,12.8,1.38,20.0,0.48,2.63,11.0,7.0,3.0
643,0666,24,138.0,11.0,8.95,2.28,52.0,1.02,3.45,10.0,51.0,14.0
644,0666,25,49.0,7.0,9.1,2.74,24.0,0.86,2.58,3.0,26.0,14.0
645,0666,26,186.0,19.0,8.9,2.52,60.0,0.86,3.38,23.0,52.0,13.0
646,0666,27,1.0,19.0,8.9,2.52,1.0,0.86,3.38,23.0,52.0,13.0
648,0670,1,116.0,13.0,9.41,2.71,36.0,0.71,3.41,17.0,35.0,5.0
649,0670,2,139.0,15.0,9.67,2.42,43.0,0.75,3.31,16.0,38.0,15.0
650,0670,3,116.0,17.0,8.69,2.7,38.0,0.73,3.52,14.0,51.0,10.0
651,0670,4,134.0,14.0,9.47,2.69,47.0,0.9,3.35,16.0,47.0,22.0
652,0670,5,168.0,22.0,9.49,2.07,54.0,0.69,3.36,25.0,56.0,16.0
653,0670,6,189.0,16.0,9.84,2.32,57.0,0.85,4.02,28.0,80.0,9.0
654,0670,7,142.0,17.0,9.42,3.07,47.0,0.73,3.46,22.0,67.0,9.0
655,0670,8,89.0,10.0,9.5,3.34,44.0,0.69,2.97,8.0,23.0,13.0
656,0670,9,114.0,13.0,9.52,3.38,35.0,0.89,3.68,17.0,43.0,6.0
657,0670,10,109.0,19.0,9.81,2.78,38.0,0.7,3.3,18.0,49.0,6.0
658,0670,11,143.0,15.0,9.62,2.18,41.0,0.86,3.78,15.0,36.0,14.0
659,0670,12,145.0,17.0,9.66,2.59,53.0,0.72,3.46,22.0,48.0,14.0
660,0670,13,134.0,17.0,8.73,3.11,46.0,0.82,3.44,17.0,55.0,18.0
661,0670,14,113.0,7.0,10.5,1.83,41.0,0.84,3.45,16.0,44.0,14.0
662,0670,15,73.0,6.0,8.76,2.26,23.0,0.94,3.65,11.0,25.0,11.0
664,0685,1,126.0,11.0,9.72,2.14,42.0,0.8,3.32,19.0,49.0,11.0
665,0685,2,253.0,16.0,8.49,2.6,91.0,0.94,3.37,29.0,75.0,26.0
666,0685,3,95.0,10.0,10.34,2.11,42.0,0.89,2.97,15.0,35.0,9.0
667,0685,4,110.0,3.0,11.29,2.0,50.0,0.86,3.34,16.0,31.0,17.0
668,0685,5,78.0,4.0,9.44,2.29,31.0,0.76,2.89,12.0,28.0,9.0
669,0685,6,69.0,3.0,9.2,2.0,19.0,0.97,3.67,8.0,15.0,8.0
670,0685,7,80.0,3.0,9.46,1.97,27.0,0.91,3.64,10.0,31.0,9.0
671,0685,8,40.0,5.0,8.03,3.0,15.0,0.95,3.33,3.0,17.0,9.0
672,0685,9,60.0,5.0,9.28,2.17,19.0,0.86,3.33,7.0,21.0,9.0
673,0685,10,45.0,5.0,9.06,2.2,19.0,1.13,3.21,6.0,22.0,5.0
674,0685,11,141.0,10.0,10.28,2.5,43.0,0.89,3.81,18.0,55.0,17.0
675,0685,12,107.0,5.0,7.0,2.81,36.0,1.15,3.69,6.0,43.0,13.0
676,0685,13,99.0,6.0,8.69,1.92,36.0,0.99,3.54,10.0,28.0,13.0
677,0685,14,187.0,17.0,8.48,2.56,55.0,0.96,3.74,10.0,66.0,14.0
678,0685,15,208.0,17.0,8.43,2.73,67.0,0.93,3.47,21.0,90.0,16.0
679,0685,16,150.0,18.0,8.47,2.71,63.0,0.97,3.13,15.0,59.0,16.0
680,0685,17,179.0,17.0,8.06,2.85,50.0,1.26,4.07,10.0,59.0,26.0
681,0685,18,125.0,12.0,8.21,2.64,42.0,1.1,3.57,12.0,50.0,18.0
682,0685,19,75.0,8.0,8.43,2.29,21.0,1.14,4.17,9.0,37.0,12.0
683,0685,20,121.0,15.0,7.92,2.55,37.0,0.98,3.59,14.0,51.0,13.0
684,0685,21,156.0,4.0,7.55,2.71,47.0,1.22,3.71,10.0,73.0,18.0
685,0685,22,30.0,4.0,6.19,2.91,12.0,0.79,2.73,10.0,20.0,18.0
686,0685,23,97.0,6.0,8.13,2.17,32.0,1.18,4.04,9.0,35.0,12.0
687,0685,24,30.0,6.0,8.56,3.85,12.0,0.68,2.73,5.0,8.0,0.0
688,0685,25,31.0,6.0,11.44,2.0,16.0,0.58,2.58,6.0,8.0,0.0
689,0685,26,57.0,3.0,8.35,1.87,16.0,1.12,4.38,6.0,17.0,11.0
690,0685,27,294.0,15.0,9.05,2.29,76.0,1.0,4.08,33.0,120.0,27.0
691,0685,29,51.0,15.0,8.77,2.78,19.0,1.24,3.92,6.0,18.0,18.0
692,0685,30,49.0,15.0,8.7,2.15,16.0,1.17,3.27,5.0,9.0,7.0
693,0685,31,24.0,0.0,8.9,1.89,8.0,0.86,3.43,5.0,15.0,0.0
694,0685,32,49.0,0.0,7.86,2.22,15.0,0.8,3.5,3.0,19.0,0.0
695,0685,33,66.0,0.0,8.59,2.28,19.0,1.03,3.47,5.0,28.0,3.0
696,0685,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
697,0685,36,50.0,0.0,8.35,1.35,14.0,1.32,4.17,5.0,20.0,0.0
699,069A,1,37.0,3.0,7.96,2.07,13.0,1.37,4.63,0.0,9.0,5.0
700,069A,2,37.0,4.0,7.63,2.53,8.0,1.0,4.63,4.0,14.0,3.0
701,069A,3,17.0,4.0,10.0,1.5,8.0,0.77,3.4,4.0,7.0,3.0
702,069A,5,58.0,4.0,10.24,2.18,14.0,0.9,4.33,9.0,12.0,0.0
703,069A,6,36.0,4.0,10.47,1.9,15.0,0.71,3.0,6.0,18.0,0.0
704,069A,7,40.0,0.0,9.5,1.93,13.0,1.05,4.0,4.0,8.0,3.0
705,069A,9,151.0,13.0,8.68,2.82,52.0,0.96,3.28,25.0,62.0,17.0
706,069A,11,96.0,5.0,8.48,2.77,21.0,1.08,4.57,9.0,42.0,8.0
707,069A,12,40.0,5.0,12.33,2.65,16.0,0.63,2.86,9.0,12.0,5.0
708,069A,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,069A,14,20.0,3.0,9.76,3.0,9.0,0.8,3.33,3.0,9.0,0.0
710,069A,15,78.0,5.0,9.69,2.08,24.0,0.99,3.95,10.0,24.0,7.0
711,069A,16,44.0,4.0,10.09,3.06,15.0,0.76,3.73,8.0,13.0,3.0
712,069A,18,23.0,4.0,11.78,2.27,9.0,0.64,2.88,4.0,5.0,0.0
713,069A,19,67.0,5.0,10.74,1.89,20.0,0.68,3.72,16.0,31.0,4.0
714,069A,20,30.0,3.0,7.92,3.0,12.0,0.79,3.0,16.0,16.0,4.0
715,069A,21,37.0,6.0,8.07,2.47,13.0,0.95,3.08,5.0,16.0,3.0
716,069A,22,48.0,4.0,10.65,2.0,16.0,0.84,3.69,5.0,26.0,3.0
717,069A,23,59.0,8.0,7.98,3.44,18.0,0.79,3.28,4.0,24.0,6.0
718,069A,24,146.0,9.0,9.6,1.9,43.0,0.99,4.06,14.0,49.0,14.0
719,069A,25,76.0,4.0,8.56,2.65,21.0,0.95,3.8,8.0,28.0,13.0
720,069A,26,30.0,8.0,11.04,2.21,12.0,0.65,3.0,6.0,8.0,13.0
721,069A,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,069A,31,21.0,0.0,9.88,2.0,7.0,0.91,3.5,3.0,11.0,0.0
723,069A,32,12.0,0.0,9.25,2.0,4.0,0.92,4.0,3.0,4.0,0.0
724,069A,33,7.0,0.0,9.25,2.0,1.0,0.92,4.0,3.0,4.0,0.0
725,069A,34,33.0,0.0,7.54,2.46,9.0,0.92,4.13,4.0,15.0,7.0
726,069A,35,93.0,11.0,8.01,2.53,32.0,0.98,3.44,11.0,29.0,10.0
727,069A,36,135.0,3.0,9.99,2.06,61.0,0.91,3.57,15.0,53.0,19.0
728,069A,37,65.0,6.0,8.5,2.16,24.0,0.74,3.1,11.0,26.0,11.0
729,069A,38,39.0,9.0,9.66,2.54,15.0,0.7,3.25,6.0,11.0,3.0
730,069A,39,13.0,9.0,10.13,1.86,6.0,0.87,3.25,0.0,4.0,3.0
731,069A,40,63.0,6.0,9.83,2.74,22.0,0.86,3.71,11.0,16.0,7.0
732,069A,41,105.0,9.0,8.92,2.2,31.0,0.97,3.78,12.0,30.0,8.0
733,069A,42,69.0,8.0,8.72,3.18,22.0,0.79,3.3,10.0,25.0,3.0
734,069A,43,53.0,5.0,9.03,1.68,15.0,0.85,3.79,9.0,18.0,3.0
735,069A,45,71.0,8.0,11.09,1.96,27.0,0.68,3.09,12.0,22.0,7.0
736,069A,46,55.0,4.0,8.5,1.88,21.0,0.61,2.75,11.0,18.0,7.0
737,069A,47,96.0,5.0,9.45,1.97,27.0,0.91,4.0,10.0,29.0,11.0
738,069A,48,77.0,5.0,10.41,1.85,20.0,0.94,4.28,13.0,23.0,4.0
739,069A,49,43.0,8.0,10.14,2.5,16.0,0.62,3.07,8.0,8.0,4.0
740,069A,50,62.0,5.0,9.65,2.68,16.0,0.93,4.13,6.0,30.0,5.0
741,069A,51,30.0,5.0,8.23,3.29,10.0,1.07,4.29,4.0,12.0,3.0
742,069A,52,76.0,6.0,9.05,2.31,21.0,1.12,4.47,12.0,18.0,10.0
743,069A,53,44.0,3.0,11.17,1.79,14.0,0.72,3.14,7.0,12.0,10.0
744,069A,54,46.0,3.0,10.02,1.39,14.0,0.74,3.29,9.0,16.0,0.0
745,069A,56,40.0,7.0,11.48,2.0,12.0,0.66,4.0,8.0,5.0,0.0
746,069A,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,069A,59,18.0,3.0,9.17,1.67,7.0,0.9,3.6,3.0,7.0,0.0
748,069A,61,52.0,7.0,8.33,3.44,16.0,1.08,4.0,5.0,18.0,3.0
749,069A,62,41.0,7.0,9.66,2.83,13.0,0.91,4.1,8.0,18.0,3.0
750,069A,63,25.0,7.0,8.95,2.22,11.0,0.68,2.78,8.0,7.0,3.0
751,069A,68,54.0,8.0,8.26,2.95,16.0,1.04,3.86,8.0,17.0,5.0
752,069A,69,28.0,4.0,10.08,3.1,8.0,0.65,4.0,3.0,9.0,0.0
754,0717,1,4.0,4.0,10.08,3.1,1.0,0.65,4.0,3.0,9.0,0.0
755,0717,2,3.0,4.0,10.08,3.1,2.0,0.65,4.0,3.0,9.0,0.0
756,0717,3,4.0,4.0,6.0,0.0,16.0,0.67,1.33,0.0,3.0,0.0
757,0717,4,13.0,4.0,9.5,3.0,21.0,0.72,2.17,0.0,8.0,0.0
758,0717,5,3.0,4.0,9.5,3.0,2.0,0.72,2.17,0.0,8.0,0.0
759,0717,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,0717,7,20.0,0.0,9.71,2.0,22.0,0.8,1.82,4.0,9.0,0.0
761,0717,8,4.0,0.0,9.71,2.0,2.0,0.8,1.82,4.0,9.0,0.0
762,0717,9,2.0,0.0,9.71,2.0,1.0,0.8,1.82,4.0,9.0,0.0
763,0717,10,9.0,0.0,7.25,2.0,3.0,1.8,3.0,4.0,8.0,0.0
764,0717,11,13.0,0.0,5.5,0.67,17.0,0.72,1.63,0.0,11.0,0.0
765,0717,12,4.0,0.0,14.0,0.0,18.0,0.33,1.33,0.0,11.0,0.0
766,0717,13,11.0,0.0,8.55,2.0,17.0,0.55,1.38,0.0,8.0,0.0
767,0717,14,6.0,0.0,8.55,2.0,2.0,0.55,1.38,0.0,8.0,0.0
768,0717,15,35.0,3.0,10.13,1.57,35.0,0.88,2.92,6.0,12.0,0.0
769,0717,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0717,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,0717,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,0717,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,0717,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0717,21,36.0,3.0,14.16,1.68,20.0,0.49,2.57,10.0,8.0,0.0
775,0717,23,15.0,6.0,13.85,1.33,15.0,0.65,2.17,5.0,5.0,0.0
776,0717,24,5.0,6.0,14.4,4.0,6.0,0.36,1.67,3.0,3.0,0.0
777,0717,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0717,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779,0717,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,0717,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,0721,1,68.0,8.0,8.89,2.33,44.0,0.76,2.43,9.0,29.0,0.0
783,0721,2,78.0,15.0,9.84,2.12,51.0,0.63,2.11,13.0,26.0,0.0
784,0721,3,73.0,12.0,9.97,1.83,30.0,0.81,2.81,13.0,24.0,3.0
785,0721,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,0721,5,57.0,0.0,7.87,1.52,31.0,0.93,2.38,4.0,39.0,4.0
787,0721,6,89.0,8.0,8.23,2.1,78.0,0.65,1.82,8.0,46.0,0.0
788,0721,7,27.0,3.0,12.96,0.83,23.0,0.77,2.25,11.0,13.0,0.0
789,0721,8,71.0,6.0,11.49,1.34,43.0,0.84,2.15,20.0,31.0,0.0
790,0721,9,25.0,5.0,9.52,1.89,10.0,1.0,2.5,3.0,15.0,0.0
791,0721,10,44.0,7.0,8.28,3.15,36.0,0.9,1.76,3.0,22.0,0.0
792,0721,11,55.0,8.0,10.76,1.88,26.0,0.73,2.89,9.0,34.0,0.0
793,0721,12,79.0,8.0,7.97,3.36,53.0,1.13,2.63,3.0,47.0,0.0
794,0721,13,107.0,11.0,9.0,2.28,67.0,0.79,2.28,13.0,55.0,7.0
795,0721,14,25.0,11.0,9.95,2.4,13.0,0.64,2.5,5.0,12.0,7.0
796,0721,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,0721,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,0721,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,0721,18,32.0,6.0,8.23,2.5,20.0,0.59,1.68,6.0,22.0,0.0
800,0721,19,48.0,3.0,8.97,2.71,27.0,0.98,1.92,4.0,25.0,0.0
